merchant_id,avg_txn_value,failed_txns_last_7d,support_tickets_last_30d,csat_score,settlement_delay_avg,api_failure_rate,active_days_last_month,delight_score
MID_26804,20722.24,2,2,4.0,3.41,0.142,17,0.455
MID_26805,31591.8,4,3,4.1,1.37,0.215,24,0.389
MID_26806,1898.23,4,5,3.1,2.28,0.238,19,0.025
MID_26807,6528.43,3,0,4.6,1.27,0.173,20,0.496
MID_26808,618.87,5,4,4.7,1.57,0.181,20,0.137
MID_26809,9694.91,3,4,4.7,1.21,0.367,25,0.308
MID_26810,8708.54,3,1,3.8,1.25,0.048,30,0.475
MID_26811,2283.15,1,3,3.4,1.15,0.108,14,0.329
MID_26812,15990.06,3,3,5.0,1.64,0.043,23,0.468
MID_26813,379.81,3,2,5.0,1.34,0.07,21,0.383
MID_26814,16410.7,1,5,3.9,0.93,0.185,20,0.38
MID_26815,270.07,4,3,4.2,1.25,0.056,24,0.249
MID_26816,10695.26,2,4,5.0,1.07,0.319,21,0.383
MID_26817,820.45,2,4,3.8,1.8,0.332,25,0.217
MID_26818,2893.17,5,1,4.6,0.2,0.101,27,0.371
MID_26819,12798.23,4,2,4.6,1.43,0.267,15,0.357
MID_26820,3290.66,6,3,4.5,0.92,0.127,19,0.172
MID_26821,7157.48,0,0,4.3,1.87,0.096,21,0.64
MID_26822,24680.29,3,4,4.3,1.54,0.364,26,0.36
MID_26823,509.08,8,0,4.7,2.26,0.086,18,0.185
MID_26824,16664.31,6,3,4.6,1.82,0.196,24,0.267
MID_26825,675.0,4,4,4.9,0.32,0.292,21,0.206
MID_26826,1355.85,1,3,4.5,1.57,0.233,16,0.359
MID_26827,1270.6,4,2,4.4,1.06,0.324,21,0.261
MID_26828,51331.9,1,3,4.2,1.21,0.048,27,0.606
MID_26829,1986.78,1,5,4.9,1.9,0.271,20,0.288
MID_26830,22707.17,4,1,4.0,1.55,0.198,10,0.415
MID_26831,47030.22,2,4,5.0,0.88,0.085,12,0.502
MID_26832,4841.59,1,1,3.2,0.52,0.208,15,0.437
MID_26833,9970.9,2,2,3.6,1.08,0.056,14,0.422
MID_26834,15100.06,2,2,4.9,1.65,0.111,11,0.503
MID_26835,4986.42,4,1,3.4,0.51,0.253,27,0.332
MID_26836,1765.15,6,0,3.7,0.79,0.108,30,0.302
MID_26837,5687.42,1,0,4.9,2.04,0.097,10,0.573
MID_26838,14779.17,2,2,3.8,1.07,0.096,26,0.5
MID_26839,15176.01,5,2,4.5,1.79,0.173,15,0.328
MID_26840,2620.65,2,0,3.4,1.38,0.181,17,0.423
MID_26841,1923.3,2,1,3.6,1.87,0.173,12,0.353
MID_26842,25327.62,2,4,4.2,0.66,0.079,21,0.464
MID_26843,449.96,2,1,4.6,0.97,0.14,19,0.446
MID_26844,13270.39,1,1,3.1,1.44,0.19,12,0.475
MID_26845,475.33,2,1,3.6,2.08,0.235,30,0.382
MID_26846,18195.42,0,1,3.8,0.87,0.23,29,0.655
MID_26847,23582.54,4,2,3.5,0.19,0.219,10,0.361
MID_26848,3529.95,5,1,3.5,0.59,0.108,17,0.268
MID_26849,768.12,0,2,3.7,1.26,0.465,21,0.381
MID_26850,6552.44,2,1,4.6,2.4,0.223,17,0.453
MID_26851,3544.82,5,1,4.3,1.15,0.044,17,0.318
MID_26852,5398.02,2,3,3.6,1.78,0.152,12,0.293
MID_26853,10935.81,5,1,4.7,0.65,0.03,11,0.399
MID_26854,2355.02,3,3,3.9,2.07,0.237,29,0.265
MID_26855,4415.35,3,1,3.8,1.71,0.154,20,0.373
MID_26856,15258.44,1,2,3.9,1.73,0.063,26,0.552
MID_26857,10321.56,2,0,4.1,1.76,0.335,17,0.495
MID_26858,3949.34,6,2,4.5,1.24,0.163,11,0.188
MID_26859,10915.42,2,3,5.0,0.65,0.127,14,0.458
MID_26860,14495.02,4,1,4.5,0.59,0.065,13,0.463
MID_26861,8976.79,2,3,4.3,1.91,0.212,26,0.398
MID_26862,2737.75,2,4,4.9,0.47,0.024,23,0.384
MID_26863,2.45,7,1,2.8,0.74,0.069,12,0.079
MID_26864,16237.86,3,0,3.7,0.59,0.106,20,0.54
MID_26865,17295.37,3,4,3.8,0.76,0.151,29,0.369
MID_26866,11960.2,3,1,4.0,2.02,0.059,25,0.478
MID_26867,796.72,5,2,3.8,1.34,0.135,29,0.229
MID_26868,8800.13,3,2,4.0,1.26,0.125,17,0.379
MID_26869,17204.85,2,3,3.5,1.38,0.274,23,0.394
MID_26870,4937.53,3,1,4.6,1.66,0.024,22,0.46
MID_26871,2206.48,2,6,3.6,2.05,0.236,21,0.12
MID_26872,8858.28,2,2,4.1,0.0,0.277,29,0.47
MID_26873,17504.64,2,3,4.1,1.02,0.178,25,0.464
MID_26874,501.04,1,2,4.4,0.86,0.159,20,0.437
MID_26875,9086.98,4,3,3.8,1.48,0.055,19,0.286
MID_26876,10305.06,2,2,4.0,1.51,0.467,28,0.405
MID_26877,9222.26,3,1,3.8,1.42,0.254,16,0.388
MID_26878,10499.18,0,1,3.7,0.72,0.03,13,0.591
MID_26879,9979.76,4,0,3.1,1.48,0.14,28,0.414
MID_26880,1397.26,3,2,5.0,1.11,0.025,29,0.433
MID_26881,2677.97,0,1,4.0,1.55,0.095,24,0.547
MID_26882,9649.4,1,2,5.0,1.73,0.351,25,0.518
MID_26883,178.52,6,0,3.3,1.67,0.158,30,0.235
MID_26884,10071.58,5,2,3.8,0.81,0.145,14,0.272
MID_26885,10947.8,1,1,2.3,0.96,0.391,12,0.38
MID_26886,2733.52,4,3,3.0,1.7,0.118,20,0.166
MID_26887,9116.34,3,1,3.7,1.65,0.097,30,0.455
MID_26888,7637.63,0,0,3.3,1.03,0.259,26,0.585
MID_26889,3020.4,3,0,2.7,1.31,0.197,23,0.353
MID_26890,6217.09,2,4,4.3,0.81,0.018,26,0.385
MID_26891,24037.82,3,1,3.5,1.21,0.111,18,0.49
MID_26892,5561.77,8,1,5.0,1.4,0.189,30,0.238
MID_26893,9938.31,3,0,3.7,1.43,0.177,23,0.477
MID_26894,359.91,1,1,3.4,0.19,0.274,17,0.406
MID_26895,809.93,2,1,3.7,1.38,0.097,20,0.4
MID_26896,848.04,3,1,3.2,1.94,0.101,17,0.298
MID_26897,15061.63,2,1,5.0,0.15,0.122,18,0.61
MID_26898,4311.78,7,1,3.9,1.92,0.118,14,0.161
MID_26899,2582.68,4,2,3.9,0.33,0.07,27,0.329
MID_26900,13756.49,3,3,5.0,1.08,0.186,28,0.454
MID_26901,1862.81,1,0,3.5,2.54,0.195,13,0.432
MID_26902,2830.16,3,3,3.3,0.33,0.147,30,0.29
MID_26903,5637.54,4,1,4.2,0.81,0.127,16,0.369
MID_26904,4026.26,1,3,3.0,1.23,0.311,24,0.313
MID_26905,8804.22,2,4,3.7,1.6,0.158,22,0.314
MID_26906,4122.49,1,4,3.4,2.62,0.205,25,0.285
MID_26907,4991.47,3,2,2.2,1.34,0.224,19,0.223
MID_26908,19869.47,3,4,4.0,1.87,0.176,18,0.329
MID_26909,21587.57,1,2,2.7,1.0,0.265,14,0.444
MID_26910,17585.83,3,2,4.7,1.3,0.261,13,0.438
MID_26911,20012.29,1,3,4.6,0.72,0.202,24,0.554
MID_26912,8433.39,5,4,4.1,1.84,0.019,13,0.178
MID_26913,10391.17,8,3,3.6,1.2,0.103,30,0.117
MID_26914,8145.76,2,1,3.3,1.29,0.286,22,0.416
MID_26915,15398.56,3,2,4.2,2.0,0.186,29,0.451
MID_26916,8007.33,5,3,4.0,0.59,0.22,24,0.24
MID_26917,1177.45,5,3,3.6,1.76,0.371,25,0.102
MID_26918,16585.24,4,1,4.5,2.49,0.171,26,0.459
MID_26919,14295.58,7,5,3.4,2.02,0.08,17,0.027
MID_26920,17164.7,3,2,4.2,1.33,0.463,17,0.379
MID_26921,2112.51,3,3,4.0,1.78,0.082,22,0.282
MID_26922,3169.28,4,0,4.5,1.25,0.254,23,0.402
MID_26923,3506.24,5,1,4.9,1.61,0.14,20,0.335
MID_26924,7094.4,1,5,3.3,2.09,0.112,12,0.242
MID_26925,1437.28,4,1,3.4,0.88,0.23,16,0.258
MID_26926,4867.54,3,4,3.3,2.3,0.124,10,0.158
MID_26927,2010.86,3,2,4.1,1.03,0.04,18,0.347
MID_26928,3075.62,1,0,3.9,1.76,0.204,27,0.529
MID_26929,12254.95,1,2,4.0,0.33,0.108,10,0.504
MID_26930,19297.2,4,2,4.1,0.77,0.104,22,0.432
MID_26931,231.72,3,1,4.2,2.04,0.104,18,0.353
MID_26932,8344.73,8,3,4.7,0.84,0.358,20,0.089
MID_26933,367.26,3,3,4.1,1.17,0.161,22,0.267
MID_26934,891.04,4,2,2.9,1.5,0.053,15,0.192
MID_26935,12210.65,5,1,4.7,1.01,0.122,28,0.44
MID_26936,13303.23,3,1,3.6,1.4,0.177,29,0.466
MID_26937,16819.05,1,0,4.1,1.99,0.163,26,0.648
MID_26938,6429.13,2,1,3.3,1.64,0.085,19,0.424
MID_26939,19647.39,5,3,3.4,0.56,0.329,23,0.254
MID_26940,1825.28,3,1,3.0,2.0,0.206,13,0.26
MID_26941,2873.04,3,4,3.6,2.54,0.408,25,0.145
MID_26942,1444.5,2,3,4.3,1.62,0.185,13,0.296
MID_26943,15971.99,3,2,4.1,1.0,0.174,11,0.411
MID_26944,2596.46,3,2,2.7,3.29,0.154,30,0.241
MID_26945,1690.24,7,3,3.9,0.67,0.179,28,0.095
MID_26946,9758.04,3,3,4.1,1.69,0.034,14,0.343
MID_26947,802.15,6,3,3.4,1.55,0.025,19,0.089
MID_26948,459.4,2,3,4.3,2.59,0.034,21,0.324
MID_26949,1128.53,7,2,3.8,2.09,0.122,16,0.076
MID_26950,2.41,2,0,5.0,1.31,0.107,20,0.519
MID_26951,11939.9,3,3,2.7,1.33,0.141,21,0.284
MID_26952,8260.74,2,3,4.0,1.74,0.386,27,0.346
MID_26953,2355.64,2,2,5.0,0.91,0.209,10,0.397
MID_26954,2652.75,3,1,4.1,2.81,0.051,25,0.389
MID_26955,16658.42,3,4,4.6,1.85,0.065,19,0.376
MID_26956,6967.94,5,1,4.1,0.62,0.295,16,0.295
MID_26957,11990.79,2,2,3.8,2.12,0.064,20,0.447
MID_26958,6028.6,2,7,4.4,1.44,0.323,11,0.116
MID_26959,2714.39,5,0,4.7,1.24,0.409,30,0.352
MID_26960,35200.76,2,2,4.7,1.54,0.105,15,0.569
MID_26961,8338.99,2,1,3.8,1.69,0.142,19,0.458
MID_26962,1403.91,3,0,3.5,2.39,0.139,15,0.348
MID_26963,5210.28,3,0,4.0,1.31,0.138,28,0.48
MID_26964,3994.89,4,2,3.6,2.95,0.104,16,0.229
MID_26965,2409.1,4,2,5.0,1.33,0.114,30,0.375
MID_26966,27096.51,6,1,4.9,1.6,0.332,11,0.357
MID_26967,21279.6,0,1,3.9,0.92,0.1,10,0.636
MID_26968,2220.78,3,0,2.3,0.72,0.085,20,0.345
MID_26969,4340.93,1,1,4.8,2.24,0.228,11,0.477
MID_26970,14368.11,8,2,3.6,1.39,0.22,13,0.111
MID_26971,2338.33,5,3,2.2,1.48,0.145,10,0.03
MID_26972,8954.22,2,1,3.6,0.89,0.094,16,0.467
MID_26973,12032.86,1,2,5.0,2.24,0.152,24,0.562
MID_26974,10612.37,2,0,4.8,1.14,0.089,26,0.631
MID_26975,12255.66,2,3,4.0,1.54,0.445,18,0.339
MID_26976,12265.58,2,3,3.8,2.09,0.527,18,0.3
MID_26977,33468.77,0,4,5.0,1.47,0.061,13,0.588
MID_26978,4254.11,3,2,4.8,2.46,0.047,25,0.405
MID_26979,21085.86,6,3,4.9,1.13,0.073,25,0.347
MID_26980,220.48,7,4,3.6,2.04,0.227,22,0.0
MID_26981,3399.62,4,5,4.9,1.54,0.086,29,0.226
MID_26982,498.79,0,0,4.0,0.79,0.175,30,0.594
MID_26983,10532.68,3,4,4.8,1.19,0.13,13,0.328
MID_26984,1062.39,6,0,3.6,2.18,0.319,21,0.189
MID_26985,18689.01,5,3,5.0,2.14,0.078,20,0.355
MID_26986,10401.31,1,0,3.9,1.56,0.054,14,0.584
MID_26987,292.39,2,2,3.7,0.93,0.115,21,0.353
MID_26988,12544.85,3,3,3.2,0.6,0.166,21,0.328
MID_26989,19807.55,1,4,3.6,1.49,0.178,13,0.395
MID_26990,10821.12,4,2,4.3,2.4,0.055,17,0.354
MID_26991,310.0,1,2,4.0,2.04,0.313,28,0.383
MID_26992,19513.62,2,2,4.2,1.02,0.037,29,0.571
MID_26993,13185.01,2,0,3.8,1.54,0.116,26,0.576
MID_26994,4755.41,5,2,3.5,2.11,0.109,13,0.186
MID_26995,3984.35,5,5,3.4,2.65,0.076,28,0.068
MID_26996,6535.81,3,2,4.7,1.32,0.186,30,0.432
MID_26997,20181.71,5,3,2.9,2.88,0.26,22,0.191
MID_26998,2904.32,0,1,3.3,2.27,0.033,10,0.458
MID_26999,1064.32,2,1,4.8,0.73,0.147,12,0.445
MID_27000,19997.91,4,0,2.9,0.79,0.325,14,0.392
MID_27001,266.42,1,3,3.2,1.35,0.157,21,0.306
MID_27002,24190.85,4,3,5.0,1.9,0.103,30,0.459
MID_27003,3649.16,3,1,4.6,0.78,0.002,21,0.466
MID_27004,7097.29,2,3,3.3,1.73,0.136,30,0.354
MID_27005,1419.04,0,2,4.7,1.58,0.26,15,0.463
MID_27006,23253.93,3,1,4.2,2.2,0.183,18,0.496
MID_27007,13856.39,3,0,4.3,1.81,0.225,15,0.497
MID_27008,25790.71,2,3,4.0,0.09,0.106,23,0.515
MID_27009,11495.76,2,3,4.4,0.88,0.163,20,0.434
MID_27010,2041.92,3,0,3.4,1.98,0.038,12,0.367
MID_27011,3685.55,3,1,2.6,1.17,0.182,23,0.309
MID_27012,6671.84,4,0,2.5,2.12,0.214,28,0.322
MID_27013,9346.03,3,2,4.9,2.49,0.13,16,0.409
MID_27014,26099.18,2,0,4.4,1.09,0.095,14,0.642
MID_27015,4844.3,5,2,3.7,2.29,0.072,17,0.216
MID_27016,12142.66,3,3,4.9,1.98,0.103,18,0.402
MID_27017,32444.21,2,2,4.6,2.71,0.15,18,0.537
MID_27018,1653.16,4,2,3.3,0.88,0.05,24,0.267
MID_27019,19856.57,4,1,4.4,0.91,0.059,17,0.492
MID_27020,5459.45,3,0,3.5,0.91,0.273,11,0.377
MID_27021,13183.43,2,2,3.4,0.56,0.069,22,0.468
MID_27022,3474.86,5,1,4.2,2.61,0.06,28,0.316
MID_27023,4064.42,3,3,5.0,1.58,0.136,16,0.335
MID_27024,275.08,1,0,3.8,2.2,0.307,28,0.469
MID_27025,35544.94,4,1,4.4,1.18,0.243,21,0.501
MID_27026,16790.7,4,2,3.9,1.73,0.018,28,0.426
MID_27027,986.25,3,4,3.8,1.55,0.243,14,0.155
MID_27028,76186.5,0,2,4.0,2.46,0.099,30,0.671
MID_27029,9289.32,4,0,3.7,1.33,0.193,10,0.377
MID_27030,19222.92,6,2,3.7,1.2,0.162,25,0.298
MID_27031,689.87,6,4,3.1,0.39,0.079,11,0.006
MID_27032,4933.97,6,2,4.4,1.55,0.269,17,0.184
MID_27033,11076.06,5,0,3.9,1.92,0.217,22,0.376
MID_27034,1125.35,0,1,3.9,1.32,0.14,23,0.518
MID_27035,6711.96,7,2,4.3,1.08,0.285,11,0.131
MID_27036,5846.12,3,1,2.9,1.43,0.179,11,0.303
MID_27037,2433.98,5,5,3.9,0.52,0.106,17,0.083
MID_27038,3570.6,2,0,4.3,2.02,0.16,28,0.514
MID_27039,34148.41,4,2,3.7,1.91,0.416,30,0.388
MID_27040,3405.89,4,3,5.0,0.8,0.191,23,0.306
MID_27041,2400.69,4,2,3.1,2.12,0.086,20,0.217
MID_27042,7683.22,2,3,3.7,0.68,0.085,14,0.361
MID_27043,11115.7,4,4,4.0,0.7,0.186,24,0.27
MID_27044,12913.23,4,1,5.0,1.22,0.047,15,0.48
MID_27045,14034.29,3,0,3.0,0.12,0.243,16,0.453
MID_27046,375.28,1,4,4.5,3.47,0.18,28,0.312
MID_27047,5004.8,2,3,3.7,0.47,0.05,25,0.385
MID_27048,14870.35,1,0,3.8,0.33,0.339,23,0.607
MID_27049,23523.23,2,1,4.1,0.85,0.187,29,0.604
MID_27050,9218.06,4,5,2.5,2.26,0.083,27,0.114
MID_27051,537.25,6,0,3.5,1.91,0.073,17,0.219
MID_27052,5052.51,3,1,3.9,0.0,0.124,13,0.402
MID_27053,771.26,2,2,3.2,0.24,0.153,18,0.324
MID_27054,13804.63,2,2,3.1,3.01,0.072,20,0.398
MID_27055,656.12,1,1,2.2,1.99,0.191,23,0.337
MID_27056,2054.65,2,1,5.0,1.72,0.254,30,0.485
MID_27057,5394.97,2,1,3.3,1.96,0.197,14,0.369
MID_27058,6211.03,5,0,3.5,3.11,0.239,22,0.284
MID_27059,5216.87,2,2,4.5,1.71,0.292,16,0.382
MID_27060,6224.96,1,1,3.6,0.66,0.282,28,0.5
MID_27061,12491.07,0,1,3.7,1.54,0.527,30,0.547
MID_27062,4608.76,3,2,4.6,1.65,0.123,29,0.41
MID_27063,7935.21,1,4,3.7,1.83,0.155,25,0.363
MID_27064,3615.0,2,1,4.3,2.59,0.153,30,0.461
MID_27065,4363.79,3,2,4.3,2.05,0.308,21,0.318
MID_27066,9513.97,4,0,3.3,1.58,0.157,12,0.364
MID_27067,6743.15,6,0,3.1,1.56,0.365,13,0.19
MID_27068,12838.69,5,3,3.9,1.47,0.128,30,0.292
MID_27069,8222.05,2,2,4.1,3.09,0.119,22,0.412
MID_27070,16274.7,3,0,2.6,1.25,0.108,30,0.494
MID_27071,5859.23,5,1,3.6,1.4,0.106,15,0.274
MID_27072,6753.73,3,1,3.7,1.76,0.252,28,0.395
MID_27073,11085.76,0,3,4.3,2.56,0.14,21,0.5
MID_27074,2500.57,3,1,4.7,1.74,0.318,14,0.355
MID_27075,4876.46,3,3,3.8,0.62,0.504,13,0.206
MID_27076,9804.06,2,1,3.4,1.22,0.091,10,0.436
MID_27077,293.01,2,0,3.5,2.25,0.41,13,0.329
MID_27078,5744.25,1,4,4.2,1.35,0.2,22,0.364
MID_27079,9134.2,4,2,5.0,2.74,0.11,21,0.379
MID_27080,34226.93,3,2,3.9,1.06,0.205,20,0.476
MID_27081,20957.06,1,0,3.1,2.22,0.313,26,0.572
MID_27082,3295.35,3,2,4.4,1.26,0.086,23,0.381
MID_27083,7076.72,2,1,3.4,1.75,0.357,28,0.409
MID_27084,580.68,2,1,3.3,1.25,0.053,14,0.365
MID_27085,2754.3,7,4,3.7,0.95,0.116,23,0.034
MID_27086,14910.14,1,3,1.9,1.16,0.114,30,0.394
MID_27087,1316.06,2,1,4.0,0.97,0.432,18,0.357
MID_27088,2979.89,2,2,4.1,1.7,0.061,23,0.406
MID_27089,28831.63,3,1,4.1,2.31,0.114,23,0.532
MID_27090,17364.52,4,2,4.1,1.66,0.156,29,0.418
MID_27091,15224.7,3,4,5.0,1.57,0.072,22,0.406
MID_27092,19992.08,7,2,4.0,0.36,0.155,18,0.264
MID_27093,13847.18,1,2,3.8,1.98,0.092,26,0.527
MID_27094,1285.0,3,3,3.1,2.0,0.122,18,0.194
MID_27095,7268.31,4,1,3.9,1.04,0.051,13,0.366
MID_27096,5874.26,4,6,4.1,2.55,0.449,17,0.019
MID_27097,3727.34,8,2,4.1,0.92,0.096,18,0.105
MID_27098,17960.11,3,5,4.3,0.57,0.13,11,0.3
MID_27099,6238.81,2,1,3.0,1.4,0.168,20,0.396
MID_27100,621.92,2,2,3.2,1.0,0.126,25,0.336
MID_27101,3215.36,2,2,3.9,2.43,0.102,12,0.337
MID_27102,2595.76,4,0,3.2,1.72,0.061,16,0.325
MID_27103,21846.14,4,2,5.0,1.58,0.104,28,0.5
MID_27104,10425.29,3,2,3.9,1.79,0.276,12,0.329
MID_27105,8218.36,5,0,1.9,1.54,0.391,29,0.23
MID_27106,7065.35,3,0,3.6,1.1,0.172,25,0.461
MID_27107,10501.45,2,4,2.5,0.98,0.128,27,0.291
MID_27108,14059.89,2,3,3.9,2.33,0.06,11,0.383
MID_27109,8082.99,3,1,3.5,1.52,0.076,15,0.391
MID_27110,27852.35,3,0,3.6,2.83,0.288,10,0.462
MID_27111,37650.77,0,4,4.7,0.26,0.473,19,0.536
MID_27112,53692.37,1,3,3.9,1.54,0.126,22,0.549
MID_27113,11068.19,3,2,3.3,1.62,0.081,30,0.4
MID_27114,26974.14,7,1,3.5,1.48,0.27,23,0.278
MID_27115,5183.2,2,3,2.6,1.96,0.133,27,0.281
MID_27116,19632.06,1,1,4.1,1.2,0.062,11,0.597
MID_27117,23988.13,3,1,3.6,2.29,0.095,26,0.505
MID_27118,23448.71,4,3,4.8,2.45,0.168,27,0.41
MID_27119,17769.47,3,2,5.0,2.37,0.013,30,0.542
MID_27120,5218.85,5,3,4.2,2.35,0.157,30,0.225
MID_27121,1730.54,0,1,3.7,1.39,0.043,19,0.516
MID_27122,4064.0,4,5,5.0,1.53,0.425,24,0.154
MID_27123,14579.56,7,5,4.6,1.09,0.339,17,0.068
MID_27124,2651.19,1,3,4.5,1.56,0.16,11,0.37
MID_27125,6506.09,4,1,3.3,1.8,0.198,24,0.315
MID_27126,8333.28,2,0,4.7,2.81,0.205,12,0.504
MID_27127,9259.84,5,4,3.1,2.47,0.039,18,0.125
MID_27128,27445.93,5,3,4.5,1.25,0.135,13,0.337
MID_27129,10832.11,1,2,3.9,0.58,0.164,10,0.472
MID_27130,15431.77,1,1,3.9,1.75,0.2,12,0.529
MID_27131,8719.83,3,5,4.0,2.07,0.105,23,0.236
MID_27132,17932.42,0,1,3.4,2.39,0.282,10,0.526
MID_27133,3060.68,6,0,3.4,1.21,0.167,20,0.243
MID_27134,2355.67,5,2,3.4,1.57,0.056,30,0.235
MID_27135,26080.25,3,0,4.0,0.94,0.13,24,0.598
MID_27136,11824.75,2,3,2.5,1.74,0.211,17,0.286
MID_27137,11132.96,3,3,4.5,1.19,0.129,15,0.371
MID_27138,6297.88,2,4,3.9,1.79,0.307,29,0.294
MID_27139,4727.23,2,3,3.5,0.63,0.489,15,0.246
MID_27140,8112.35,2,2,3.5,1.38,0.209,23,0.394
MID_27141,1284.77,5,3,4.3,1.0,0.122,25,0.21
MID_27142,6064.42,1,0,5.0,1.02,0.188,30,0.651
MID_27143,6076.44,2,2,3.7,2.18,0.241,15,0.339
MID_27144,7729.19,3,3,4.8,2.59,0.136,27,0.373
MID_27145,10069.97,8,2,4.4,1.34,0.192,18,0.152
MID_27146,31539.87,2,4,3.8,1.47,0.343,12,0.354
MID_27147,10560.39,3,4,4.8,2.11,0.491,27,0.284
MID_27148,21517.99,3,3,3.5,0.28,0.171,23,0.405
MID_27149,8126.15,2,0,4.1,2.29,0.261,11,0.462
MID_27150,9859.84,5,3,3.9,0.0,0.161,28,0.286
MID_27151,723.95,5,2,2.9,2.94,0.209,11,0.067
MID_27152,1430.21,2,3,4.2,1.27,0.158,16,0.313
MID_27153,8667.16,2,0,4.3,1.24,0.307,26,0.54
MID_27154,5037.06,4,2,2.6,1.7,0.235,11,0.161
MID_27155,16035.08,4,1,3.6,2.87,0.193,27,0.393
MID_27156,7834.61,2,3,4.1,2.29,0.418,28,0.335
MID_27157,21395.4,4,1,3.7,1.04,0.188,15,0.421
MID_27158,35874.67,2,2,4.2,1.25,0.127,30,0.591
MID_27159,1597.41,0,1,4.6,1.16,0.088,16,0.554
MID_27160,5022.42,8,2,5.0,0.67,0.136,15,0.159
MID_27161,10935.68,6,2,3.4,2.21,0.094,14,0.187
MID_27162,3645.47,3,1,5.0,0.0,0.196,16,0.45
MID_27163,3106.54,5,0,3.8,1.08,0.346,18,0.278
MID_27164,16806.04,4,1,4.0,2.84,0.255,17,0.376
MID_27165,39311.28,0,1,2.5,0.97,0.081,29,0.653
MID_27166,14863.5,1,1,4.0,1.04,0.451,12,0.495
MID_27167,7416.58,5,1,2.5,1.02,0.255,18,0.21
MID_27168,5843.13,2,1,3.7,1.15,0.271,18,0.412
MID_27169,7757.63,4,3,3.8,1.56,0.359,18,0.209
MID_27170,6214.59,5,1,4.1,1.97,0.192,24,0.308
MID_27171,6989.4,2,0,4.2,1.81,0.155,12,0.492
MID_27172,2274.69,2,2,3.7,2.09,0.063,23,0.367
MID_27173,23407.23,4,2,5.0,1.83,0.1,29,0.505
MID_27174,14046.01,0,6,4.9,2.51,0.056,29,0.45
MID_27175,11424.93,6,3,4.4,0.4,0.209,27,0.257
MID_27176,29942.33,2,2,5.0,2.26,0.127,13,0.554
MID_27177,3346.26,3,1,5.0,1.05,0.133,16,0.439
MID_27178,846.43,0,3,4.4,1.75,0.083,17,0.428
MID_27179,17494.97,3,1,4.5,1.21,0.03,20,0.547
MID_27180,64484.11,3,2,4.0,1.95,0.108,23,0.505
MID_27181,8637.75,2,1,4.7,1.18,0.543,23,0.458
MID_27182,606.1,5,1,3.7,0.46,0.098,24,0.279
MID_27183,15162.57,4,5,3.7,0.27,0.09,20,0.243
MID_27184,766.1,2,2,3.0,1.35,0.222,22,0.29
MID_27185,7765.59,0,2,3.2,1.66,0.287,24,0.455
MID_27186,3250.83,0,5,3.0,1.86,0.28,25,0.252
MID_27187,24654.19,2,3,4.9,1.51,0.1,19,0.526
MID_27188,6002.6,1,2,4.2,0.71,0.027,21,0.511
MID_27189,22873.35,4,2,5.0,2.23,0.341,30,0.45
MID_27190,3553.63,1,1,3.0,2.1,0.344,16,0.358
MID_27191,4899.82,1,1,3.7,1.64,0.17,16,0.457
MID_27192,29397.15,1,4,3.9,2.91,0.164,13,0.416
MID_27193,2247.88,2,3,3.8,1.27,0.201,20,0.301
MID_27194,8639.38,4,2,4.5,0.69,0.192,21,0.369
MID_27195,4918.57,5,2,4.5,1.67,0.027,29,0.326
MID_27196,14879.59,1,4,2.4,1.34,0.097,11,0.311
MID_27197,1384.54,3,2,5.0,2.84,0.259,13,0.299
MID_27198,5748.58,1,1,2.7,0.14,0.04,26,0.494
MID_27199,12004.21,0,1,3.3,0.29,0.167,27,0.606
MID_27200,5225.88,4,0,3.9,1.86,0.146,13,0.362
MID_27201,603.15,3,1,4.4,1.2,0.178,25,0.394
MID_27202,12211.61,1,3,3.7,0.59,0.13,22,0.466
MID_27203,6995.64,3,4,3.4,0.5,0.134,27,0.274
MID_27204,113.73,2,2,5.0,2.22,0.152,27,0.416
MID_27205,9484.42,2,1,3.5,1.85,0.276,24,0.436
MID_27206,25242.43,1,1,4.8,1.9,0.058,20,0.675
MID_27207,1176.87,4,3,4.4,1.83,0.118,13,0.209
MID_27208,8932.37,1,2,3.9,2.04,0.151,10,0.43
MID_27209,13044.15,1,2,3.0,1.06,0.181,30,0.487
MID_27210,734.03,1,0,3.1,0.52,0.221,18,0.449
MID_27211,228.75,4,2,4.7,1.84,0.08,12,0.271
MID_27212,6239.87,4,2,4.2,1.96,0.133,28,0.34
MID_27213,15663.15,4,3,3.2,1.6,0.335,30,0.274
MID_27214,1752.1,8,2,3.8,2.73,0.38,24,0.0
MID_27215,18117.82,4,1,3.3,1.38,0.022,17,0.416
MID_27216,10687.93,4,0,3.0,1.81,0.115,28,0.412
MID_27217,4037.27,1,4,4.2,2.26,0.137,12,0.309
MID_27218,7253.11,4,1,3.6,0.58,0.227,24,0.359
MID_27219,33689.72,2,2,5.0,2.11,0.188,16,0.56
MID_27220,2439.04,6,1,2.3,2.4,0.118,25,0.124
MID_27221,6922.18,5,0,3.7,1.21,0.11,20,0.359
MID_27222,9794.61,4,5,4.1,1.74,0.041,19,0.207
MID_27223,1485.17,2,2,4.3,0.53,0.079,15,0.396
MID_27224,444.98,4,1,4.8,1.31,0.04,20,0.375
MID_27225,135.51,2,1,4.4,0.22,0.037,15,0.454
MID_27226,3925.88,6,0,3.6,2.33,0.098,29,0.285
